PHKA1 0.0118148189 0.0869230941 0.0321923342 -1.77636117 -1.00609192 -1.39668647 0.0007123677 0.0362361225 0.0176019672 -2.41499892 -1.31630403 -1.67983616
PAGE1 1.0045e-06 0.7921457749 0.0234052818 -3.54435224 -7.05e-06 -0.57113377 3.5e-09 0.488561345 0.0143348017 -4.06336926 -0.00804814 -1.01046807
ARHGAP6 0.0126234532 0.6928491577 0.1256296539 -1.23176318 -0.0625219 -0.66879516 9.1047e-06 0.3580384147 0.0540732808 -1.82085416 -0.2788112 -1.01311737
TMSB4X 1.0004e-06 0.5942916572 0.0036015496 -5.53776867 -0.08403457 -0.82576161 3e-10 0.3106714042 0.0019356477 -6.10866899 -0.30269209 -1.31209722
MAP7D2 1.0008e-06 0.0194055692 0.0003410058 -5.33182837 -1.46841166 -2.14293092 5e-10 0.0086388196 0.0001474925 -5.76996723 -1.81635173 -2.52069592
CHRDL1 0.0056036674 0.659473158 0.1093195188 -1.29847402 -0.07553578 -0.70798668 2.65055e-05 0.3340354605 0.0479568845 -1.87819373 -0.29642592 -1.05272572
ZMYM3 0.1424068482 0.9668726397 0.3392855841 -0.7773278 -1.11e-05 -0.13079591 0.0031972397 0.6896552509 0.1545925062 -1.27092867 -0.04681788 -0.53886242
PRPS2 1.008e-06 0.8242998154 0.0894117256 -1.65299673 -3.437e-05 -0.44626223 4.2e-09 0.5258750565 0.0350452154 -2.24993725 -0.03371062 -0.87296198
ZNF81 0.0170040127 0.8783520016 0.1410253209 -1.16283377 -1.177e-05 -0.40073812 1.332e-07 0.5756677084 0.0582780792 -1.71641139 -0.08514274 -0.76541063
MAOB 0.0410085452 0.9059550769 0.1934343679 -1.05168182 -1.259e-05 -0.25394375 5.861e-07 0.6040432507 0.0758803258 -1.58881386 -0.0743178 -0.71626469
GAGE13 1.0033e-06 0.5464430997 0.0027991706 -5.6722057 -0.19715118 -1.16185507 4e-10 0.2817437002 0.0015448596 -6.22731282 -0.37951468 -1.50026444
VSIG1 0.0142035771 0.8754824009 0.1352146519 -1.18747015 -4.613e-05 -0.32512039 5.41e-07 0.5719568318 0.0581422039 -1.73466411 -0.08159088 -0.74657716
ZCCHC12 1.0019e-06 0.833232278 0.0856042151 -1.64774846 -7.013e-05 -0.43809095 1.23e-08 0.5283962054 0.0335616609 -2.24691745 -0.02114789 -0.92442751
PLS3 0.0050998791 0.6595278269 0.1089043121 -1.30235083 -0.0776683 -0.72122696 2.28656e-05 0.332068108 0.0489819174 -1.86942037 -0.30860381 -1.10518396
SAGE1 1.0013e-06 0.0135061832 0.0002051494 -5.67048072 -1.71800286 -2.45523739 0.0 0.0060636461 8.52434e-05 -6.11896799 -2.01105337 -3.02226176
RPL10 1.0121e-06 0.831636421 0.0884047762 -1.63694506 -6.794e-05 -0.46055205 2.3e-09 0.5305311103 0.0351057782 -2.23417309 -0.02862857 -0.82718779
MXRA5 0.0322603656 0.458770924 0.1224950455 -1.23263086 -0.27303889 -0.76725966 7.9134e-06 0.197810689 0.0572743004 -1.84882118 -0.54670105 -1.09496216
PIN4 1.0014e-06 0.7325225126 0.0080023287 -5.20369763 -1.439e-05 -0.65767546 1.4e-09 0.4251831203 0.004997633 -5.71542026 -0.08976686 -1.08450394
GPR50 1.0306e-06 0.8197340706 0.0762133997 -1.95212862 -1.593e-05 -0.49103814 2e-10 0.5191026407 0.0288936345 -2.54586624 -0.00763203 -0.91054588
ARMCX2 1.0099e-06 0.8131878856 0.0604000351 -2.63989963 -9.344e-05 -0.52181797 9e-10 0.5122098794 0.0233542381 -3.12037279 -0.00463318 -0.91752504
AMMECR1 1.0018e-06 0.4209289757 0.011533275 -4.02115889 -0.00262949 -1.07983528 2.2e-09 0.1954103408 0.0056081913 -4.73611769 -0.3069505 -1.4426344
TMSB15B 1e-06 0.5903468765 0.0034006884 -5.59671039 -0.11654672 -0.80426765 6e-10 0.3201385128 0.0019835106 -6.17014261 -0.30619502 -1.3742119
ACE2 0.0236945539 0.7265985464 0.1426232227 -1.14499307 -0.04866027 -0.59682667 5.9169e-06 0.3802627587 0.0653261106 -1.72295352 -0.2513298 -0.95294195
IGBP1 0.0064006491 0.8644297677 0.1323755604 -1.2315931 -0.00017252 -0.37634463 1.059e-07 0.5673972017 0.05356145 -1.79509066 -0.08368524 -0.82371478
ZXDB 1.0016e-06 0.8245617134 0.0760158174 -1.94055875 -1.78e-06 -0.46803964 1.86e-08 0.5269083158 0.0294483818 -2.53675129 -0.00524196 -0.87380621
PRRG3 1.0009e-06 0.0074730886 9.63385e-05 -5.90791481 -2.145676 -3.41026198 8e-10 0.0032142462 3.68856e-05 -6.41072201 -2.31653204 -4.76674034
COL4A5 0.039375774 0.6532365476 0.1694293728 -1.09985399 -0.11329699 -0.66967108 4.7978e-06 0.3096754249 0.0770254409 -1.68392232 -0.34557729 -0.93540954
CXorf21 1.0029e-06 0.7893766127 0.0192004097 -4.44478275 -9.985e-05 -0.53648572 2.4e-09 0.4795963916 0.0122466977 -5.02451891 -0.00548964 -0.99170906
TMEM164 1.0008e-06 0.8287488519 0.0788150615 -1.84587125 -8.95e-06 -0.46807546 6.2e-09 0.5303278475 0.0317644342 -2.42910944 -0.0060017 -0.88698264
MECP2 1.0765e-06 0.5750462306 0.0757806708 -1.55333537 -0.10645141 -0.82989339 2.244e-07 0.2832533234 0.0300970567 -2.13991908 -0.35138312 -1.19593272
MID1IP1 1.0004e-06 0.6777404435 0.0048005715 -5.37574206 -0.00012524 -0.7106332 8e-10 0.3819597076 0.0029411689 -5.96688488 -0.18167991 -1.20870402
CD99L2 1.1418e-06 0.3261024088 0.0533522682 -1.78698358 -0.32378934 -1.07737598 3.22e-08 0.147516289 0.0227305246 -2.38818982 -0.60046129 -1.43749026
SLITRK4 0.0062013546 0.657510166 0.1067872717 -1.30173064 -0.0826972 -0.71369967 1.8572e-06 0.3319234156 0.0491080604 -1.88179005 -0.30540252 -1.05432887
CTAG2 1.0002e-06 0.6066564952 0.0038013479 -5.53781175 -0.08046072 -0.85459562 5e-10 0.319915815 0.0021161003 -6.1106501 -0.28312972 -1.3272814
HCCS 0.0104022424 0.8722864539 0.1348143983 -1.2144876 -4.39e-05 -0.36780631 8.92e-08 0.5733113176 0.0540710511 -1.76765527 -0.08025466 -0.78510036
LAGE3 1.0006e-06 0.1189068297 0.001178286 -5.87988282 -0.97318586 -2.23641463 7e-10 0.0492547182 0.0005442517 -6.36398666 -1.15242414 -2.94783804
MAGIX 1.0016e-06 0.7871346147 0.0200043971 -4.36115744 -1.271e-05 -0.57485815 1e-09 0.4847766353 0.0125204629 -4.68238085 -0.00967649 -1.03925541
SSX5 1.0004e-06 0.0086030028 0.0001070525 -5.84619351 -2.02657963 -3.07809462 1e-10 0.0037276574 4.43242e-05 -6.32825036 -2.2450442 -3.64616094
ABCD1 0.0333265391 0.8977715573 0.1701336637 -1.07921977 -1.004e-05 -0.27488835 1.77234e-05 0.5975502799 0.0696082851 -1.62189507 -0.07657523 -0.67457984
SPACA5 1.0004e-06 0.5802498392 0.0034012866 -5.58094112 -0.11046751 -0.84858538 1e-10 0.3106065167 0.0019671091 -6.17080734 -0.31657619 -1.35966434
CXorf66 1.0019e-06 0.6568663523 0.0043974235 -5.41597985 -0.00163976 -0.76363133 3.9e-09 0.3691689217 0.002718765 -6.02834069 -0.20437433 -1.23746903
RBMX2 1.0113e-06 0.824657834 0.0882070891 -1.6946015 -5.65e-05 -0.47496083 8.5e-09 0.5273488226 0.0334013864 -2.27886529 -0.02554408 -0.88364493
NR0B1 1.0059e-06 0.837156116 0.0978191299 -1.49366478 -5.96e-06 -0.4547021 5.6e-09 0.5335481196 0.039514807 -2.07533801 -0.05702165 -0.88314624
YIPF6 1.0017e-06 0.8182990067 0.0574078772 -2.48300833 -3.442e-05 -0.51247031 3e-10 0.509804614 0.0244945189 -3.12446673 -0.00195307 -0.87542321
ZC4H2 1.0106e-06 0.8187168551 0.0696108601 -2.17558316 -2.497e-05 -0.48574772 3.2e-09 0.5164839178 0.0269658174 -2.74885405 -0.00702389 -0.90626274
SLC6A8 0.04211383 0.9055912061 0.1666004674 -1.0420853 -2.288e-05 -0.2622773 6.7325e-06 0.6043118481 0.0741046313 -1.57878347 -0.07746252 -0.71128466
MTMR1 0.0204028577 0.7238486244 0.1417825141 -1.16739669 -0.0509786 -0.66985781 3.1954e-06 0.3755788407 0.0623041507 -1.74715033 -0.25456917 -0.9502361
MCF2 0.03941041 0.7797043094 0.1798784385 -1.04066224 -0.02634348 -0.50625052 9.3678e-06 0.4258308415 0.0832330213 -1.6119354 -0.21616941 -0.87705861
VCX3B 1.0002e-06 0.5514487039 0.0030012597 -5.65787179 -0.18728271 -0.94461964 1.8e-09 0.2809875343 0.0015438893 -6.20767993 -0.38260745 -1.90485112
GPR34 1.1056e-06 0.8407530452 0.1100209882 -1.42387074 -7.9e-06 -0.43729464 6e-10 0.5455181837 0.0419928472 -1.9840132 -0.06408566 -0.8523636
MORF4L2 1.0009e-06 0.7754166286 0.0144012911 -4.7166491 -7.768e-05 -0.60015038 3.2e-09 0.4701613556 0.0093875843 -5.02602544 -0.0098044 -1.05548702
EBP 1.0789e-06 0.8425665578 0.1040215084 -1.44788649 -1.1e-06 -0.39628959 7.28e-08 0.5437382653 0.0419478518 -2.03243064 -0.05896758 -0.83807881
BRS3 1.1334e-06 0.8458934374 0.1162138146 -1.3475762 -3.898e-05 -0.44604645 5.1e-09 0.5488296225 0.0474738663 -1.92019999 -0.07271407 -0.84388189
PBDC1 1.0072e-06 0.8069151142 0.0406067493 -2.85150842 -2.501e-05 -0.53625264 5.6e-09 0.5036860252 0.0205666903 -3.63033575 -0.00498591 -0.95711466
GDI1 0.0244067151 0.887571611 0.154831631 -1.12524227 -3e-06 -0.27192634 4.805e-07 0.586109088 0.0649915634 -1.66509468 -0.07739571 -0.7228326
FUNDC2 1.0127e-06 0.8253352674 0.0740130521 -1.98938421 -1.578e-05 -0.48086975 6e-10 0.5278983665 0.0287801206 -2.56412774 -0.00637712 -0.87737499
IRAK1 0.0002617681 0.6323219861 0.1000397019 -1.36238616 -0.08771596 -0.81934634 8.9434e-06 0.3171046901 0.0418727077 -1.95402046 -0.31629715 -1.06817013
SSX3 1.0008e-06 0.0416642352 0.0003540791 -5.78613795 -1.29905034 -1.94533868 4e-10 0.0181494511 0.0001882727 -6.24821781 -1.55226131 -2.43655352
RPL36A-HNRNPH2 1.0001e-06 0.2171108454 0.0021900087 -5.70838968 -0.55535775 -1.49718082 1e-10 0.1005958457 0.0010951338 -6.18035246 -0.80003707 -1.89758235
GPR174 1.0917e-06 0.5338939887 0.0645881351 -1.74611143 -0.07769124 -0.90295698 7.4e-09 0.2594344653 0.0251361607 -2.37806291 -0.3305088 -1.30491795
HMGB3 1.0028e-06 0.7901530855 0.02040493 -4.26120358 -2.83e-06 -0.58920294 6e-09 0.483779203 0.0129741738 -4.50277252 -0.00758128 -1.03810593
FHL1 1.1487e-06 0.8493549725 0.1144218711 -1.32722372 -7.71e-06 -0.44439337 1.424e-07 0.5492719658 0.0483906973 -1.89238919 -0.07917929 -0.86955284
MAGT1 1.0036e-06 0.1420236597 0.0240126978 -3.86057096 -0.44309884 -1.34312468 7e-10 0.0605344135 0.0029699431 -4.12104319 -0.80781826 -1.69497552
PIGA 1.0027e-06 0.8513391034 0.1122192063 -1.33201524 -1.598e-05 -0.45721573 5.41e-08 0.5569595114 0.0479488939 -1.89290078 -0.07098668 -0.86571316
ZCCHC13 1.0008e-06 0.019982438 0.0001935002 -5.84428055 -1.67225168 -2.95123697 1e-10 0.0088069658 8.71977e-05 -6.32843257 -1.87238136 -3.04435906
BEX4 1.006e-06 0.7980282162 0.0232017971 -4.24223924 -7.162e-05 -0.55073761 1.31e-08 0.4896248747 0.0141142499 -4.65239928 -0.00271781 -0.97363435
EDA 1.0014e-06 0.8474606317 0.112808939 -1.36698009 -5.587e-05 -0.3216851 1.018e-07 0.5517758916 0.0457988863 -1.94142314 -0.06771048 -0.84795799
F9 0.0516628059 0.9103669451 0.1973464047 -1.00774453 -5.2e-06 -0.26557593 2.5231e-06 0.613844316 0.0812027088 -1.53362243 -0.07252597 -0.7046236
GPR173 1.002e-06 0.8137612095 0.0458100205 -2.63655258 -9.2e-07 -0.52083088 9.8e-09 0.5103012184 0.0220428373 -3.29153871 -0.010928 -0.93704872
PHKA2 0.0182745991 0.1767465876 0.0578925962 -1.55436558 -0.69815301 -1.16373073 0.0001713261 0.0742291511 0.0273428088 -2.18178891 -0.97726106 -1.45098673
TIMM8A 1.0001e-06 0.7382250865 0.0092013003 -5.06499696 -7.226e-05 -0.61698489 2.3e-09 0.4316011561 0.0059015677 -5.5607842 -0.06254692 -1.04196901
HPRT1 1.0391e-06 0.8407546069 0.0964186503 -1.52366796 -7.08e-06 -0.44286217 4.7e-09 0.5380571222 0.038432656 -2.11215869 -0.04750928 -0.86670889
SPIN3 1.002e-06 0.7871048953 0.0162031406 -4.41625934 -2.91e-05 -0.57365901 7e-10 0.4818153904 0.010715829 -4.82707893 -0.00348488 -1.02389577
SMC1A 0.1604415757 0.9714974858 0.3810168654 -0.74076649 -1.92e-06 -0.08626422 0.0113570278 0.7109862658 0.1886970532 -1.21008542 -0.046503 -0.47742668
CLCN5 1.0003e-06 0.0077975595 0.0001307268 -5.75441574 -2.00336095 -3.0246258 4e-10 0.0034720439 5.74261e-05 -6.20335537 -2.25518834 -3.4074431
TSPYL2 0.0190034164 0.8813065074 0.1498190559 -1.16000544 -3.445e-05 -0.30428913 4.687e-07 0.5840307713 0.0623630264 -1.7010996 -0.0778833 -0.74589437
SYTL4 1.0011e-06 0.0197750845 0.0002352912 -5.64037313 -1.53803732 -2.26318781 8e-10 0.0088061191 0.00010578 -6.09168116 -1.84569074 -2.64989014
CA5B 1.0001e-06 0.0181773956 0.0001917829 -5.8290638 -1.70106871 -2.66811996 4e-10 0.0077617147 7.72864e-05 -6.30176808 -1.91753213 -2.99495893
NDUFB11 1.0166e-06 0.8055244329 0.0384069009 -2.73209903 -1.988e-05 -0.57784443 1.27e-08 0.5019798521 0.0196116954 -3.54903417 -0.00423719 -0.94214784
ARMCX6 1.0009e-06 0.7941050132 0.0230040139 -3.88732282 -2.954e-05 -0.54369853 1.7e-09 0.4942918911 0.0141958597 -4.33799726 -0.00628771 -0.99499034
PAGE3 1.0002e-06 0.0215583246 0.0002566206 -5.89295447 -1.68928516 -3.16783266 2e-10 0.0099856985 8.91583e-05 -6.38093428 -1.86374348 -4.2972943
SMS 1.5845e-06 0.5912279377 0.0834053021 -1.48169245 -0.10332812 -0.82615722 5.894e-07 0.2933090809 0.0329284494 -2.06878882 -0.34141805 -1.16986359
TMEM47 1.0133e-06 0.7783432384 0.0162039741 -4.21000474 -7.06e-06 -0.60314828 2e-10 0.468726214 0.0103585906 -5.28996972 -0.00181955 -1.04277873
MID1 0.0562166957 0.9149426356 0.1990745957 -0.99434501 -5.86e-06 -0.26137928 2.2902e-05 0.6164745224 0.0860394072 -1.5124821 -0.07252232 -0.65333084
SPANXD 1.0001e-06 0.0844958108 0.0009974012 -5.8691744 -1.10316254 -2.80102427 1e-10 0.0373252773 0.0004178203 -6.35385635 -1.29062816 -3.58936974
MST4 0.0400714715 0.9030997074 0.1886353326 -1.05285144 -2.355e-05 -0.31487764 8.0465e-06 0.5975673244 0.0775281784 -1.59141712 -0.08024866 -0.71974583
FGD1 0.0990711955 0.9444820192 0.2863346568 -0.86989908 -1.725e-05 -0.16940537 3.67061e-05 0.6542637466 0.1186809681 -1.38613704 -0.05746325 -0.58928732
RPS6KA3 0.1207014908 0.954842145 0.3119842696 -0.81806493 -2.548e-05 -0.23632042 2.68377e-05 0.6721871372 0.1348162185 -1.31823387 -0.05174901 -0.55889121
FAM122B 1.0019e-06 0.4733714383 0.0373986662 -3.33387064 -0.00011355 -0.99616049 1.1e-09 0.2255094321 0.0107033947 -3.94603846 -0.19954709 -1.35121317
PDK3 1.0492e-06 0.5346211619 0.0630034194 -1.74032402 -0.08379363 -0.90787265 1.1e-07 0.2601388012 0.024199058 -2.38168746 -0.33692517 -1.26862796
KIAA2022 0.1098906921 0.9513587461 0.2875579158 -0.84492176 -3.6e-06 -0.08156072 7.15291e-05 0.6680378555 0.1219544724 -1.35049878 -0.05245646 -0.56636849
OPN1LW 1.0234e-06 0.8475517188 0.1256233592 -1.30728029 -9.2e-06 -0.34510001 1.093e-07 0.560419139 0.0487236223 -1.87321633 -0.07981473 -0.80051452
ATP6AP2 1.1563e-06 0.8487690681 0.118424584 -1.31113449 -4.4e-07 -0.3634126 1.8e-08 0.5513892499 0.0490643141 -1.87717795 -0.08135728 -0.79597325
POF1B 1.0003e-06 0.0120923755 0.0001423447 -5.79694707 -1.83946267 -2.71462933 0.0 0.005211667 6.13138e-05 -6.25543937 -2.08489838 -3.08631417
TCEAL8 1.0005e-06 0.6585305115 0.0044005295 -5.42731549 -0.00253326 -0.75984246 1e-09 0.3636499863 0.0027564167 -6.04054409 -0.2116131 -1.2423606
AMOT 0.0149137773 0.3300572588 0.0796746801 -1.45218568 -0.40576546 -0.96310221 1.1629e-06 0.1408089977 0.0362640025 -2.03678559 -0.67897066 -1.27516859
CACNA1F 0.0233431451 0.156637171 0.0552041779 -1.50913843 -0.75971301 -1.18465488 0.0011918765 0.0663656726 0.0295541797 -2.1577028 -1.05486194 -1.44226498
CLCN4 0.0316339739 0.8965372055 0.1752511155 -1.09135506 -2.191e-05 -0.29658966 6.3151e-06 0.5963673891 0.0720219737 -1.63339429 -0.08362863 -0.77379925
NLGN4X 0.0419241986 0.9059669516 0.1941101606 -1.0536142 -2.572e-05 -0.31953174 1.30162e-05 0.6109565762 0.0759852723 -1.58157846 -0.07313124 -0.69310793
UBA1 0.1581503458 0.9728799859 0.4189783125 -0.74875884 -1.127e-05 -0.07964253 0.0087628458 0.7087051966 0.1907875138 -1.2227612 -0.04353204 -0.50251345
MMGT1 1.0077e-06 0.8103135388 0.0360060078 -2.69185994 -2.611e-05 -0.57222074 3.9e-09 0.5005396712 0.0190177664 -3.49154392 -0.00872918 -0.95339225
WDR44 0.0968557924 0.9405661184 0.277056369 -0.87119666 -5.3e-06 -0.17728261 5.78398e-05 0.6539758895 0.1153382255 -1.37433436 -0.06121897 -0.58222927
ZNF449 0.0356299261 0.9011554193 0.1832513299 -1.07991557 -1.314e-05 -0.38332322 1.04751e-05 0.5976394155 0.0720469802 -1.6052361 -0.08199026 -0.70143031
GABRE 1.0001e-06 0.0172631308 0.000201935 -5.79155366 -1.68642632 -2.53880833 7e-10 0.0073157338 8.4413e-05 -6.25602866 -1.9347244 -2.96596231
P2RY10 1.0019e-06 0.8046742399 0.0326039693 -2.85379519 -4.69e-05 -0.55687584 1.8e-09 0.500949632 0.0179467954 -3.75423173 -0.01091782 -0.98211826
FGF16 1.0004e-06 0.7982374206 0.0272022415 -3.17097308 -6.662e-05 -0.58215959 3e-10 0.4934767737 0.0162083787 -4.12560253 -0.01045539 -0.99467722
PDZD11 1.0184e-06 0.8283609619 0.0788162364 -1.85072236 -2.56e-06 -0.49744344 2e-09 0.5287833464 0.0300399888 -2.44697007 -0.00239407 -0.89212223
RNF128 1.0627e-06 0.8477138522 0.1132161261 -1.33837293 -2.862e-05 -0.48637338 1.68e-07 0.5511269205 0.0467696443 -1.91239514 -0.07178555 -0.78283782
DCAF8L2 1.0089e-06 0.8435677663 0.1100227582 -1.42257181 -5.7e-07 -0.48098798 1.39e-08 0.547915166 0.0428820251 -2.00595674 -0.06148481 -0.92778708
ELF4 1.0009e-06 0.1656836607 0.0331970774 -2.36456111 -0.43017801 -1.28990383 1.7e-09 0.0730082632 0.0111039198 -3.06480702 -0.80248165 -1.61793177
APEX2 1.2214e-06 0.8477605763 0.1094217894 -1.36621111 -4.69e-06 -0.40809232 7.28e-08 0.5510456034 0.045238064 -1.93573067 -0.07240451 -0.84795878
GAGE1 1.0012e-06 0.5751386077 0.0032006541 -5.59743554 -0.12494474 -0.88101255 7e-10 0.3058292709 0.0017849964 -6.17544601 -0.32440261 -1.34325013
SLC16A2 0.0108030273 0.8713572415 0.136825611 -1.20694698 -8.56e-06 -0.33752197 1.988e-07 0.566480271 0.0558197881 -1.76870024 -0.08513818 -0.79901136
STS 0.0140037111 0.8773500423 0.1382247657 -1.18201713 -1.267e-05 -0.36424864 5.364e-07 0.572660394 0.057721171 -1.74227667 -0.08287452 -0.74964336
NUDT10 1.0004e-06 0.2335395315 0.0025804404 -5.64237597 -0.48933117 -1.42254086 0.0 0.1065296113 0.0012157445 -6.12431744 -0.75735195 -1.81583105
SPANXN1 1.0005e-06 0.5850107825 0.0034010574 -5.6073162 -0.12369762 -0.85340655 5e-10 0.3010821453 0.001980804 -6.17246218 -0.32547682 -1.37311616
KLHL13 1.0037e-06 0.1906262926 0.040070003 -1.94275018 -0.53609984 -1.23163027 2.42e-08 0.0842626008 0.0152705563 -2.57365368 -0.83862153 -1.53763787
DACH2 1.0023e-06 0.2526251182 0.0294932186 -3.03307455 -0.16053178 -1.20585476 1.09e-08 0.111747539 0.007802501 -3.61176826 -0.52854476 -1.54538565
RGN 1.0027e-06 0.4283307428 0.0115936882 -4.69450126 -0.00036037 -1.04910248 4e-10 0.1968966452 0.0057364922 -5.0467302 -0.31057104 -1.41915275
USP27X 1.006e-06 0.8017134564 0.0490078799 -3.1624708 -2.551e-05 -0.51230326 1.18e-08 0.4996722821 0.0214173446 -3.56851238 -0.00777797 -0.93955894
GAGE12J 1.0012e-06 0.6121945677 0.0038009612 -5.51464247 -0.06849784 -0.82337333 5e-10 0.3245829358 0.0021469712 -6.09593934 -0.28105694 -1.34218039
HCFC1 0.144987591 0.9672706957 0.3864824171 -0.77047447 -2.8e-07 -0.17570671 0.0050297894 0.6947510126 0.1589394363 -1.25572544 -0.04611843 -0.48955888
KLHL4 0.048001438 0.9074516537 0.1881982615 -1.02431032 -4.56e-06 -0.33132216 1.7209e-06 0.6155382618 0.0777763889 -1.55751865 -0.06778291 -0.73551608
RP2 1.0053e-06 0.8365957836 0.0964004037 -1.46019578 -8.914e-05 -0.44519971 1.8e-09 0.5420632688 0.0408025823 -2.04056627 -0.05703549 -0.8637179
SRPK3 1.612e-06 0.6355923485 0.0980001837 -1.35466213 -0.0881569 -0.7497987 1.397e-06 0.3182029442 0.0419502207 -1.95275234 -0.31247319 -1.12564274
ZNF280C 0.0551374508 0.9146219449 0.2151793911 -0.99644546 -9.71e-06 -0.25007455 2.612e-07 0.6200775826 0.0854200755 -1.52268183 -0.07085256 -0.66000067
TCEAL6 0.6631796643 0.6695794584 0.6663795614 -5.51219076 -0.06130585 -0.80417194 4e-10 0.3247735778 0.0021328418 -6.09777437 -0.28258127 -1.31166915
ATP11C 0.0512926992 0.8073831073 0.2008042931 -0.98591869 -0.02002679 -0.42099164 2.87015e-05 0.4428881457 0.0922830941 -1.56391279 -0.2001564 -0.78837249
CCDC120 1.0015e-06 0.1057098391 0.0022913596 -5.02906542 -0.66158559 -1.48085965 1.6e-09 0.0452779968 0.0009379639 -5.46765074 -1.01653528 -1.84112756
FOXO4 1.019e-06 0.8455506464 0.1152214083 -1.32925567 -9.57e-06 -0.42551215 1.92e-08 0.5486179058 0.0467538629 -1.91078146 -0.07545113 -0.84814062
LCA10 1.0001e-06 0.2978047742 0.0039876638 -5.48158571 -0.30871715 -1.30105357 1.9e-09 0.1335938438 0.0019109671 -5.96937037 -0.62055357 -1.65776343
RENBP 1.0413e-06 0.3336090535 0.0551032624 -1.76337538 -0.31315609 -1.0633933 9.87e-08 0.1505916564 0.0221360515 -2.35947173 -0.61300676 -1.38366908
ZXDA 1.0005e-06 0.39108122 0.0073987347 -5.04325202 -0.08062952 -1.11395913 1e-10 0.1822987773 0.0039204039 -5.58001395 -0.3973352 -1.489169
CYBB 0.0762931657 0.9278254773 0.2332268343 -0.92590741 -3.3e-07 -0.22261505 1.83938e-05 0.6344412892 0.0974994909 -1.44338094 -0.06487186 -0.58654666
CXorf56 1.0183e-06 0.8455488618 0.1178216192 -1.32213375 -1.048e-05 -0.41354859 7.6e-09 0.5495547994 0.0466734359 -1.90461328 -0.07943476 -0.82964159
XAGE3 1.0025e-06 0.7842472841 0.0173975927 -4.11491879 -0.00017155 -0.56176435 1.4e-09 0.479101715 0.0112105095 -4.54070172 -0.00736642 -0.97778351
FAM104B 1.0001e-06 0.6191572096 0.0039994257 -5.49708605 -0.05906627 -0.81878079 1.7e-09 0.3290250191 0.0021594738 -6.09567314 -0.26750325 -1.29961151
IL1RAPL2 0.0537794406 0.9129472501 0.2073015666 -1.0034743 -2.758e-05 -0.29611957 9.6282e-06 0.616190374 0.0795040633 -1.52878893 -0.07116639 -0.70474098
PAGE2B 1.0008e-06 0.7082812964 0.0070017944 -5.26636065 -3.72e-05 -0.65412705 1e-09 0.4086108239 0.0043260058 -5.81651016 -0.12089663 -1.09147383
ZC3H12B 0.0820623628 0.9347157702 0.2342585317 -0.91228459 -1.265e-05 -0.21096173 2.4833e-06 0.6400519694 0.1032683018 -1.42854591 -0.06591526 -0.60043403
CENPI 1.0016e-06 0.1047903521 0.029603725 -2.28871269 -0.7909551 -1.38226567 6.1e-09 0.0453482132 0.0137041346 -2.84257187 -1.1346188 -1.70393649
GNL3L 0.041146802 0.9026895622 0.1775776269 -1.0533087 -2.551e-05 -0.32138893 2.3212e-06 0.6048803565 0.0723504784 -1.5737557 -0.07498449 -0.63575689
BHLHB9 1.0081e-06 0.828165412 0.0767977072 -1.89534823 -0.0001051 -0.47631492 1.53e-08 0.5274316369 0.0300942982 -2.48046365 -0.01015358 -0.87679207
DIAPH2 1.0023e-06 0.0305013112 0.0008642186 -4.22906607 -1.23516705 -1.87376039 7e-09 0.0134918593 0.000378354 -4.69815721 -1.60666289 -2.19237719
AF196779.12 0.0040020295 0.8595466345 0.1274228902 -1.24557729 -1.287e-05 -0.43907139 7.503e-07 0.5648660586 0.0531482732 -1.79260855 -0.08495392 -0.7643434
TKTL1 0.0589047994 0.9150482286 0.2278078655 -0.98014284 -3.27e-06 -0.22306194 6.77597e-05 0.6212621298 0.0891792159 -1.50187315 -0.06994411 -0.68922425
DOCK11 0.0162913612 0.0997311658 0.0387450747 -1.66863349 -0.95492936 -1.3543852 0.001049151 0.0412891892 0.0210360425 -2.32530936 -1.26694042 -1.61380869
ZCCHC16 1.0001e-06 0.0080481716 0.0001003479 -5.8881609 -2.09397477 -3.38563259 2e-10 0.0034473602 4.17864e-05 -6.38399901 -2.2761503 -3.89150567
FAM127B 1.0005e-06 0.6169710652 0.0038008162 -5.51250345 -0.06731721 -0.83422794 5e-10 0.3216668965 0.0021238515 -6.09900254 -0.28539604 -1.27419331
AMELX 1.0106e-06 0.8229165586 0.0602094646 -2.27154164 -2.544e-05 -0.50374076 4.4e-09 0.5224998526 0.0258663335 -2.81793476 -0.00232541 -0.88627636
TMSB15A 1.0003e-06 0.5915080709 0.0034016159 -5.58217972 -0.11522787 -0.80774845 7e-10 0.3100331369 0.0019268691 -6.15976072 -0.3077646 -1.34176391
AWAT1 1.0185e-06 0.8505391526 0.121020673 -1.31253573 -1.589e-05 -0.38118603 4.22e-08 0.5532316333 0.0500040499 -1.88671188 -0.07848071 -0.78495928
CDKL5 0.009141551 0.1327997985 0.0395938899 -1.7564152 -0.80430895 -1.27241129 4.24e-08 0.0554163033 0.0177107561 -2.3716623 -1.09684979 -1.56150108
GPRASP1 0.0122907272 0.1749297893 0.0516626268 -1.63934965 -0.69155383 -1.17694349 1.7864e-06 0.0734191106 0.023726845 -2.25535633 -0.97440235 -1.46302431
ZIC3 1.0052e-06 0.8146916348 0.0572073691 -2.59755903 -3.812e-05 -0.53513942 2e-10 0.515817319 0.024203736 -3.09115464 -0.00359429 -0.91565347
